Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Chiar de la ușă , din cealaltă parte a camerei , se putea citi JOS FRATELE CEL MARE , atât scrisese de mare .","Chiar de la ușă ,","din cealaltă parte a camerei ,",de ușă,din parte,de ușă,din parte,putea,"Chiar de la ușă ,","din cealaltă parte a camerei ,",5,6,de,din,ușă,parte,NOUN,NOUN,prepositional,prepositional,Preverbal,Romanian
"Deodată , se făcea că stătea pe un gazon des , tuns scurt , într- o seară de vară , când razele piezișe ale soarelui aureau pământul .","Deodată , se făcea că stătea pe un gazon des , tuns scurt","Deodată , se făcea că stătea , într- o seară de vară","Deodată , se făcea că stătea pe gazon","Deodată , se făcea că stătea într- seară",pe gazon,întru seară,sta,"pe un gazon des , tuns scurt",", într- o seară de vară",7,6,pe,întru,gazon,seară,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Era o pășune veche , mâncată de iepuri , cu o potecă șerpuind de la un capăt la altul și cu câte un mușuroi de cârtiță din loc în loc .","Era o pășune veche , mâncată de iepuri , cu o potecă șerpuind de la un capăt","Era o pășune veche , mâncată de iepuri , cu o potecă șerpuind la altul","Era o pășune veche , mâncată de iepuri , cu o potecă șerpuind de capăt","Era o pășune veche , mâncată de iepuri , cu o potecă șerpuind la altul",de capăt,la altul,șerpui,de la un capăt,la altul,4,2,de,la,capăt,altul,NOUN,PRON,prepositional,prepositional,Postverbal,Romanian
"În gardul viu și neregulat de pe partea opusă a câmpului , crengile ulmilor foșneau foarte slab în adierea vântului , cu frunzele abia mișcându -se , în mase compacte ca părul unei femei .","În gardul viu și neregulat de pe partea opusă a câmpului , crengile ulmilor foșneau foarte slab în adierea vântului","În gardul viu și neregulat de pe partea opusă a câmpului , crengile ulmilor foșneau foarte slab , cu frunzele abia mișcându -se , în mase compacte ca părul unei femei","În gardul viu și neregulat de pe partea opusă a câmpului , crengile ulmilor foșneau foarte slab în adierea","În gardul viu și neregulat de pe partea opusă a câmpului , crengile ulmilor foșneau foarte slab cu frunzele",în adiere,cu frunză,foșni,în adierea vântului,", cu frunzele abia mișcându -se , în mase compacte ca părul unei femei",3,14,în,cu,adiere,frunză,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Fata cu părul negru venea înspre el peste câmp .,Fata cu părul negru venea înspre el,Fata cu părul negru venea peste câmp,Fata cu părul negru venea înspre el,Fata cu părul negru venea peste câmp,înspre el,peste câmp,veni,înspre el,peste câmp,2,2,înspre,peste,el,câmp,PRON,NOUN,prepositional,prepositional,Postverbal,Romanian
"își smulgea hainele de pe ea , parcă dintr- o singură mișcare , și le azvârlea cât colo cu dispreț .",își smulgea hainele de pe ea,"își smulgea hainele , parcă dintr- o singură mișcare ,",își smulgea hainele de ea,își smulgea hainele dintr- mișcare,de el,dintru mișcare,smulge,de pe ea,", parcă dintr- o singură mișcare ,",3,7,de,dintru,el,mișcare,PRON,NOUN,prepositional,prepositional,Postverbal,Romanian
"În grația și nevinovăția lui , acel gest părea să anihileze o întreagă civilizație , un întreg sistem de gândire , ca și cum Fratele cel Mare și Partidul și Poliția Gândirii ar fi putut fi proiectate în neființă printr- o singură și splendidă mișcare a brațului .","În grația și nevinovăția lui , acel gest părea să anihileze o întreagă civilizație , un întreg sistem de gândire , ca și cum Fratele cel Mare și Partidul și Poliția Gândirii ar fi putut fi proiectate în neființă","În grația și nevinovăția lui , acel gest părea să anihileze o întreagă civilizație , un întreg sistem de gândire , ca și cum Fratele cel Mare și Partidul și Poliția Gândirii ar fi putut fi proiectate printr- o singură și splendidă mișcare a brațului","În grația și nevinovăția lui , acel gest părea să anihileze o întreagă civilizație , un întreg sistem de gândire , ca și cum Fratele cel Mare și Partidul și Poliția Gândirii ar fi putut fi proiectate în neființă","În grația și nevinovăția lui , acel gest părea să anihileze o întreagă civilizație , un întreg sistem de gândire , ca și cum Fratele cel Mare și Partidul și Poliția Gândirii ar fi putut fi proiectate printr- mișcare",în neființă,printru mișcare,proiecta,în neființă,printr- o singură și splendidă mișcare a brațului,2,8,în,printru,neființă,mișcare,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Winston se trezi cu cuvântul Shakespeare pe buze .,Winston se trezi cu cuvântul Shakespeare,Winston se trezi pe buze,Winston se trezi cu cuvântul,Winston se trezi pe buze,cu cuvânt,pe buză,trezi,cu cuvântul Shakespeare,pe buze,3,2,cu,pe,cuvânt,buză,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Winston se urni din pat gol , pentru că un membru al Partidului Exterior primea numai trei mii de bonuri pentru îmbrăcăminte pe an și o pijama costa șase sute , și puse mâna pe un maiou jerpelit și pe un șort care zăceau aruncate pe un scaun .","Winston se urni din pat gol , pentru că un membru al Partidului Exterior primea numai trei mii de bonuri pentru îmbrăcăminte","Winston se urni din pat gol , pentru că un membru al Partidului Exterior primea numai trei mii de bonuri pe an","Winston se urni din pat gol , pentru că un membru al Partidului Exterior primea numai trei mii de bonuri pentru îmbrăcăminte","Winston se urni din pat gol , pentru că un membru al Partidului Exterior primea numai trei mii de bonuri pe an",pentru îmbrăcăminte,pe an,primi,pentru îmbrăcăminte,pe an,2,2,pentru,pe,îmbrăcăminte,an,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Winston sări în poziție de drepți în fața tele-ecranului pe care apăruse deja imaginea unei femei destul de tinere , uscățivă dar musculoasă , îmbrăcată în tunică și în papuci de gimnastică .",Winston sări în poziție de drepți,"Winston sări în fața tele-ecranului pe care apăruse deja imaginea unei femei destul de tinere , uscățivă dar musculoasă , îmbrăcată în tunică și în papuci de gimnastică",Winston sări în poziție,Winston sări în tele-ecranului,în poziție,în tele-ecran,sări,în poziție de drepți,"în fața tele-ecranului pe care apăruse deja imaginea unei femei destul de tinere , uscățivă dar musculoasă , îmbrăcată în tunică și în papuci de gimnastică",4,26,în,în,poziție,tele-ecran,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Mama lui , în felul ei lent și visător , venea după ei , mult mai în spate .","Mama lui , în felul ei lent și visător , venea după ei","Mama lui , în felul ei lent și visător , venea , mult mai în spate","Mama lui , în felul ei lent și visător , venea după ei","Mama lui , în felul ei lent și visător , venea în spate",după el,în spate,veni,după ei,", mult mai în spate",2,5,după,în,el,spate,PRON,NOUN,prepositional,prepositional,Postverbal,Romanian
Parcă i se evapora gin din piele în loc de transpirație și- ai fi putut crede că și lacrimile care i se revărsau din ochi erau gin curat .,Parcă i se evapora gin din piele,Parcă i se evapora gin în loc de transpirație,Parcă i se evapora gin din piele,Parcă i se evapora gin în transpirație,din piele,în transpirație,evapora,din piele,în loc de transpirație,2,4,din,în,piele,transpirație,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Dar să contureze istoria întregii perioade , să spună cine se lupta cu cine în fiecare moment i- ar fi fost cu totul imposibil , fiindcă nici un document scris și nici un cuvânt spus nu vorbea de vreo grupare a forțelor alta decât cea existentă .","Dar să contureze istoria întregii perioade , să spună cine se lupta cu cine","Dar să contureze istoria întregii perioade , să spună cine se lupta în fiecare moment","Dar să contureze istoria întregii perioade , să spună cine se lupta cu cine","Dar să contureze istoria întregii perioade , să spună cine se lupta în moment",cu cine,în moment,lupta,cu cine,în fiecare moment,2,3,cu,în,cine,moment,PRON,NOUN,prepositional,prepositional,Postverbal,Romanian
"Chiar și acum se putea foarte bine ca , atunci când avea să se întoarcă la el cu fața să -i piară cheful de el .","Chiar și acum se putea foarte bine ca , atunci când avea să se întoarcă la el","Chiar și acum se putea foarte bine ca , atunci când avea să se întoarcă cu fața","Chiar și acum se putea foarte bine ca , atunci când avea să se întoarcă la el","Chiar și acum se putea foarte bine ca , atunci când avea să se întoarcă cu fața",la el,cu față,întoarce,la el,cu fața,2,2,la,cu,el,față,PRON,NOUN,prepositional,prepositional,Postverbal,Romanian
"La treizeci și cinci de ani fusese scos , împotriva voinței lui , din Liga Tineretului , iar înainte de a promova în Liga Tineretului , reușise să stea la Spioni un an peste vârsta maximă prevăzută de statut .","La treizeci și cinci de ani fusese scos , împotriva voinței lui , din Liga Tineretului , iar înainte de a promova în Liga Tineretului , reușise să stea la Spioni","La treizeci și cinci de ani fusese scos , împotriva voinței lui , din Liga Tineretului , iar înainte de a promova în Liga Tineretului , reușise să stea peste vârsta maximă prevăzută de statut","La treizeci și cinci de ani fusese scos , împotriva voinței lui , din Liga Tineretului , iar înainte de a promova în Liga Tineretului , reușise să stea la Spioni","La treizeci și cinci de ani fusese scos , împotriva voinței lui , din Liga Tineretului , iar înainte de a promova în Liga Tineretului , reușise să stea peste vârsta",la spion,peste vârstă,sta,la Spioni,peste vârsta maximă prevăzută de statut,2,6,la,peste,spion,vârstă,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Îți aducea la cunoștință cu o mândrie liniștită , pufăind din pipă , că în ultimii patru ani fusese pontat prezent la Centrul Comunitar în fiecare seară .","Îți aducea la cunoștință cu o mândrie liniștită , pufăind din pipă , că în ultimii patru ani fusese pontat prezent la Centrul Comunitar","Îți aducea la cunoștință cu o mândrie liniștită , pufăind din pipă , că în ultimii patru ani fusese pontat prezent în fiecare seară","Îți aducea la cunoștință cu o mândrie liniștită , pufăind din pipă , că în ultimii patru ani fusese pontat prezent la Centrul","Îți aducea la cunoștință cu o mândrie liniștită , pufăind din pipă , că în ultimii patru ani fusese pontat prezent în seară",la centru,în seară,ponta,la Centrul Comunitar,în fiecare seară,3,3,la,în,centru,seară,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Amândoi erau îmbrăcați în uniforma Spionilor , cu pantaloni scurți , albaștri , cămăși gri și eșarfe roșii la gât .",Amândoi erau îmbrăcați în uniforma Spionilor,"Amândoi erau îmbrăcați , cu pantaloni scurți , albaștri , cămăși gri și eșarfe roșii la gât",Amândoi erau îmbrăcați în uniforma,Amândoi erau îmbrăcați cu pantaloni,în uniformă,cu pantalon,îmbrăca,în uniforma Spionilor,", cu pantaloni scurți , albaștri , cămăși gri și eșarfe roșii la gât",3,14,în,cu,uniformă,pantalon,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Winston își ridică mâinile deasupra capului , dar cu un vag sentiment , la cât de brutal se comportau , că nu era numai joacă .",Winston își ridică mâinile deasupra capului,"Winston își ridică mâinile cu un vag sentiment , la cât de brutal se comportau , că nu era numai joacă",Winston își ridică mâinile deasupra capului,Winston își ridică mâinile cu sentiment,deasupra cap,cu sentiment,ridica,deasupra capului,"cu un vag sentiment , la cât de brutal se comportau , că nu era numai joacă",2,17,deasupra,cu,cap,sentiment,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"își dădu seama că , până astăzi , ea nu -l văzuse , probabil , niciodată în aer liber , la lumina zilei .","își dădu seama că , până astăzi , ea nu -l văzuse , probabil , niciodată în aer liber","își dădu seama că , până astăzi , ea nu -l văzuse , probabil , niciodată la lumina zilei","își dădu seama că , până astăzi , ea nu -l văzuse , probabil , niciodată în aer","își dădu seama că , până astăzi , ea nu -l văzuse , probabil , niciodată la lumina",în aer,la lumină,vedea,în aer liber,la lumina zilei,3,3,în,la,aer,lumină,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Ochii doamnei Parsons trecură nervos de la Winston la copii și înapoi .,Ochii doamnei Parsons trecură nervos de la Winston,Ochii doamnei Parsons trecură nervos la copii și înapoi,Ochii doamnei Parsons trecură nervos de Winston,Ochii doamnei Parsons trecură nervos la copii,de Winston,la copil,trece,de la Winston,la copii și înapoi,3,4,de,la,Winston,copil,PROPN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Ajunseră la capătul potecii , la copacul doborât de care fusese vorba .",Ajunseră la capătul potecii,"Ajunseră , la copacul doborât de care fusese vorba",Ajunseră la capătul,Ajunseră la copacul,la capăt,la copac,ajunge,la capătul potecii,", la copacul doborât de care fusese vorba",3,8,la,la,capăt,copac,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
