Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"La proposició no de llei recorda que el dia 11 de maig del 2004 es complirà un segle del naixement de Salvador Dalí a Figueres i que , per aquest motiu , l' Ajuntament , en el marc d' un ple extraordinari , va acordar institucionalitzar l' any del centenari com a Any Dalí .","La proposició no de llei recorda que el dia 11 de maig del 2004 es complirà un segle del naixement de Salvador Dalí a Figueres i que , per aquest motiu ,","La proposició no de llei recorda que el dia 11 de maig del 2004 es complirà un segle del naixement de Salvador Dalí a Figueres i que , en el marc d' un ple extraordinari ,",La proposició no de llei recorda que el dia 11 de maig del 2004 es complirà un segle del naixement de Salvador Dalí a Figueres i que per motiu,La proposició no de llei recorda que el dia 11 de maig del 2004 es complirà un segle del naixement de Salvador Dalí a Figueres i que en marc,per motiu,en marc,acordar,", per aquest motiu ,",", en el marc d' un ple extraordinari ,",5,9,per,en,motiu,marc,NOUN,NOUN,prepositional,prepositional,Preverbal,Catalan
"El motiu de la visita continua sent el sol i la platja de manera majoritària , amb un 31 per cent dels casos .",El motiu de la visita continua sent el sol i la platja de manera majoritària,"El motiu de la visita continua sent el sol i la platja , amb un 31 per cent dels casos",El motiu de la visita continua sent el sol i la platja de manera,El motiu de la visita continua sent el sol i la platja amb 31,de manera,amb 31,continuar,de manera majoritària,", amb un 31 per cent dels casos",3,8,de,amb,manera,31,NOUN,NUM,prepositional,prepositional,Postverbal,Catalan
"Un jove de Cervià de Ter , Fèlix S.G. , ha mort avui com a conseqüència de l' accident que s' ha produït en aquesta població del Gironès a les set de la tarda .","Un jove de Cervià de Ter , Fèlix S.G. , ha mort avui com a conseqüència de l' accident que s' ha produït en aquesta població del Gironès","Un jove de Cervià de Ter , Fèlix S.G. , ha mort avui com a conseqüència de l' accident que s' ha produït a les set de la tarda","Un jove de Cervià de Ter , Fèlix S.G. , ha mort avui com a conseqüència de l' accident que s' ha produït en població","Un jove de Cervià de Ter , Fèlix S.G. , ha mort avui com a conseqüència de l' accident que s' ha produït a set",en població,a set,produir,en aquesta població del Gironès,a les set de la tarda,5,6,en,a,població,set,NOUN,NUM,prepositional,prepositional,Postverbal,Catalan
"Iban M. M. de 28 anys , ha resultat ferit greu aquesta matinada en sortir de la via a Vilanova i la Geltrú el turisme que conduïa , un Peugeot 206 amb matrícula de Barcelona .","Iban M. M. de 28 anys , ha resultat ferit greu aquesta matinada en sortir de la via","Iban M. M. de 28 anys , ha resultat ferit greu aquesta matinada en sortir a Vilanova i la Geltrú","Iban M. M. de 28 anys , ha resultat ferit greu aquesta matinada en sortir de via","Iban M. M. de 28 anys , ha resultat ferit greu aquesta matinada en sortir a Vilanova",de via,a Vilanova,sortir,de la via,a Vilanova i la Geltrú,3,5,de,a,via,Vilanova,NOUN,PROPN,prepositional,prepositional,Postverbal,Catalan
La Policía Nacional ha trobat el cadàver d' una dona a dos quarts d' una de la matinada a la plaça de toros de les Arenes de Barcelona .,La Policía Nacional ha trobat el cadàver d' una dona a dos quarts d' una de la matinada,La Policía Nacional ha trobat el cadàver d' una dona a la plaça de toros de les Arenes de Barcelona,La Policía Nacional ha trobat el cadàver d' una dona a dos,La Policía Nacional ha trobat el cadàver d' una dona a plaça,a dos,a plaça,trobar,a dos quarts d' una de la matinada,a la plaça de toros de les Arenes de Barcelona,8,10,a,a,dos,plaça,NUM,NOUN,prepositional,prepositional,Postverbal,Catalan
"El Ministeri de Medi Ambient estableix que el preu de cada metre cúbic de l' Ebre suposarà un cost de 0,3 euros per les conques receptores , mentre que el mateix volum d' aigua per dessalació pujaria , segons la llei del Pla Hidrològic Nacional als 0,60 euros .","El Ministeri de Medi Ambient estableix que el preu de cada metre cúbic de l' Ebre suposarà un cost de 0,3 euros per les conques receptores , mentre que el mateix volum d' aigua per dessalació pujaria , segons la llei del Pla Hidrològic Nacional","El Ministeri de Medi Ambient estableix que el preu de cada metre cúbic de l' Ebre suposarà un cost de 0,3 euros per les conques receptores , mentre que el mateix volum d' aigua per dessalació pujaria als 0,60 euros","El Ministeri de Medi Ambient estableix que el preu de cada metre cúbic de l' Ebre suposarà un cost de 0,3 euros per les conques receptores , mentre que el mateix volum d' aigua per dessalació pujaria segons llei","El Ministeri de Medi Ambient estableix que el preu de cada metre cúbic de l' Ebre suposarà un cost de 0,3 euros per les conques receptores , mentre que el mateix volum d' aigua per dessalació pujaria als euros",segons llei,al euro,pujar,", segons la llei del Pla Hidrològic Nacional","als 0,60 euros",8,3,segons,al,llei,euro,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"L' informe de la fundació antitransvasista exposa que la companyia francesa Ondeo ha adjudicat recentment un contracte per construir una dessaladora a Singapur , amb una capacitat de 50 hectòmetres cúbics d' aigua dessalada anuals i amb un preu de 0,41 euros per metre cúbic .",L' informe de la fundació antitransvasista exposa que la companyia francesa Ondeo ha adjudicat recentment un contracte per construir una dessaladora a Singapur,"L' informe de la fundació antitransvasista exposa que la companyia francesa Ondeo ha adjudicat recentment un contracte per construir una dessaladora , amb una capacitat de 50 hectòmetres cúbics d' aigua dessalada anuals i amb un preu de 0,41 euros per metre cúbic",L' informe de la fundació antitransvasista exposa que la companyia francesa Ondeo ha adjudicat recentment un contracte per construir una dessaladora a Singapur,L' informe de la fundació antitransvasista exposa que la companyia francesa Ondeo ha adjudicat recentment un contracte per construir una dessaladora amb capacitat,a Singapur,amb capacitat,construir,a Singapur,", amb una capacitat de 50 hectòmetres cúbics d' aigua dessalada anuals i amb un preu de 0,41 euros per metre cúbic",2,22,a,amb,Singapur,capacitat,PROPN,NOUN,prepositional,prepositional,Postverbal,Catalan
El recital es podrà veure a les vuit de la tarda a la Biblioteca Pública de la capital del Pallars Jussà .,El recital es podrà veure a les vuit de la tarda,El recital es podrà veure a la Biblioteca Pública de la capital del Pallars Jussà,El recital es podrà veure a vuit,El recital es podrà veure a Biblioteca,a vuit,a Biblioteca,veure,a les vuit de la tarda,a la Biblioteca Pública de la capital del Pallars Jussà,6,10,a,a,vuit,Biblioteca,NUM,PROPN,prepositional,prepositional,Postverbal,Catalan
"El llibre constitueix una invitació a continuar , des de l' experiència i la formació de cadascú i amb arguments propis , un diàleg fructífer amb els nens .","El llibre constitueix una invitació a continuar , des de l' experiència i la formació de cadascú i amb arguments propis ,",El llibre constitueix una invitació a continuar amb els nens,El llibre constitueix una invitació a continuar des experiència,El llibre constitueix una invitació a continuar amb nens,des experiència,amb nen,continuar,", des de l' experiència i la formació de cadascú i amb arguments propis ,",amb els nens,15,3,des,amb,experiència,nen,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Fa anys que Jaume Mestres recorre països exòtics amb esperit de conèixer i d' aventura , amb la companyia de dues càmeres fotogràfiques , objectius , munts de rodets i un equipatge de subsistència mínim .",Fa anys que Jaume Mestres recorre països exòtics amb esperit de conèixer i d' aventura,"Fa anys que Jaume Mestres recorre països exòtics , amb la companyia de dues càmeres fotogràfiques , objectius , munts de rodets i un equipatge de subsistència mínim",Fa anys que Jaume Mestres recorre països exòtics amb esperit,Fa anys que Jaume Mestres recorre països exòtics amb companyia,amb esperit,amb companyia,recórrer,amb esperit de conèixer i d' aventura,", amb la companyia de dues càmeres fotogràfiques , objectius , munts de rodets i un equipatge de subsistència mínim",7,20,amb,amb,esperit,companyia,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Mestres va viatjar per Filipines durant quinze mesos seguits , i uns altres set mesos a través d' Indonèsia , països que visita amb certa regularitat .",Mestres va viatjar per Filipines,Mestres va viatjar durant quinze mesos seguits,Mestres va viatjar per Filipines,Mestres va viatjar durant mesos,per Filipines,durant mes,viatjar,per Filipines,durant quinze mesos seguits,2,4,per,durant,Filipines,mes,PROPN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Actualment , des de la temporada 1997-98 , manté una participació setmanal en la mateixa emissora , com ' El viatger de la Gran Anaconda en marxa ' , dins el programa Els viatgers de la Gran Anaconda , que realitza Toni Arbonès els diumenges de 9 a 10 del matí .","Actualment , des de la temporada 1997-98 , manté una participació setmanal en la mateixa emissora","Actualment , des de la temporada 1997-98 , manté una participació setmanal dins el programa Els viatgers de la Gran Anaconda , que realitza Toni Arbonès els diumenges de 9 a 10 del matí","Actualment , des de la temporada 1997-98 , manté una participació setmanal en emissora","Actualment , des de la temporada 1997-98 , manté una participació setmanal dins programa",en emissora,dins programa,mantenir,en la mateixa emissora,"dins el programa Els viatgers de la Gran Anaconda , que realitza Toni Arbonès els diumenges de 9 a 10 del matí",4,22,en,dins,emissora,programa,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"La prova sortirà del Parc Olímpic del Segre a les 10 del matí i passarà pel Pont de la Palanca , Cal Cinca , La Collada , el riu de Cerc , el rec de L' Olla i el riu Segre , fins a tornar al Parc Olímpic , on es donarà per finalitzada .",La prova sortirà del Parc Olímpic del Segre,La prova sortirà a les 10 del matí,La prova sortirà del Parc,La prova sortirà a 10,del Parc,a 10,sortir,del Parc Olímpic del Segre,a les 10 del matí,5,5,del,a,Parc,10,PROPN,NUM,prepositional,prepositional,Postverbal,Catalan
Unió de Pagesos ha convocat els afectats a les 11 hores del proper dilluns a l' oficina d' UP a Tortosa per adreçar se tot seguit a la caserna de la Guàrdia Civil de Tortosa .,Unió de Pagesos ha convocat els afectats a les 11 hores del proper dilluns,Unió de Pagesos ha convocat els afectats a l' oficina d' UP a Tortosa,Unió de Pagesos ha convocat els afectats a 11,Unió de Pagesos ha convocat els afectats a oficina,a 11,a oficina,convocar,a les 11 hores del proper dilluns,a l' oficina d' UP a Tortosa,7,7,a,a,11,oficina,NUM,NOUN,prepositional,prepositional,Postverbal,Catalan
Els afectats sortiran de la seu del sindicat d' Unió de Pagesos a Tortosa a les 11 hores del matí del proper dilluns 2 de juny .,Els afectats sortiran de la seu del sindicat d' Unió de Pagesos a Tortosa,Els afectats sortiran a les 11 hores del matí del proper dilluns 2 de juny,Els afectats sortiran de seu,Els afectats sortiran a 11,de seu,a 11,sortir,de la seu del sindicat d' Unió de Pagesos a Tortosa,a les 11 hores del matí del proper dilluns 2 de juny,11,12,de,a,seu,11,NOUN,NUM,prepositional,prepositional,Postverbal,Catalan
"En les darreres setmanes , Unió de Pagesos , en representació del col·lectiu d' afectats , ha mantingut entrevistes amb l' Ajuntament de Roquetes , els portaveus dels grups polítics de Roquetes , el Delegat del DARP a Les Terres de l' Ebre , a més d' amb el tinent coronel cap de la Guàrdia Civil de Tarragona , per aconseguir que actuïn segons la normativa i que emprenguin les mesures necessàries per evitar que continuï aquesta situació , de les quals ha rebut el suport , constància i col·laboració per cercar vies de solució .","En les darreres setmanes ,",", en representació del col·lectiu d' afectats ,",En setmanes,en representació,en setmana,en representació,mantenir,"En les darreres setmanes ,",", en representació del col·lectiu d' afectats ,",5,8,en,en,setmana,representació,NOUN,NOUN,prepositional,prepositional,Preverbal,Catalan
"Els afectats constaten que a hores d' ara encara no hi ha cap actuació per part del ramader que pugui pal·liar els danys soferts i que per tant els problemes continuen , i lamenten que el ramader interpreti les accions dutes a terme ' sempre per acord d' assemblea ' a nivell personal amb els representants sindicals de la comarca .","Els afectats constaten que a hores d' ara encara no hi ha cap actuació per part del ramader que pugui pal·liar els danys soferts i que per tant els problemes continuen , i lamenten que el ramader interpreti les accions dutes a terme ' sempre per acord d' assemblea ' a nivell personal","Els afectats constaten que a hores d' ara encara no hi ha cap actuació per part del ramader que pugui pal·liar els danys soferts i que per tant els problemes continuen , i lamenten que el ramader interpreti les accions dutes a terme ' sempre per acord d' assemblea ' amb els representants sindicals de la comarca","Els afectats constaten que a hores d' ara encara no hi ha cap actuació per part del ramader que pugui pal·liar els danys soferts i que per tant els problemes continuen , i lamenten que el ramader interpreti les accions dutes a terme ' sempre per acord d' assemblea ' a nivell","Els afectats constaten que a hores d' ara encara no hi ha cap actuació per part del ramader que pugui pal·liar els danys soferts i que per tant els problemes continuen , i lamenten que el ramader interpreti les accions dutes a terme ' sempre per acord d' assemblea ' amb representants",a nivell,amb representant,interpretar,a nivell personal,amb els representants sindicals de la comarca,3,7,a,amb,nivell,representant,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
